Date,AQI
2018-10-22,296.0
2018-10-23,274.0
2018-10-24,354.0
2018-10-25,356.0
2018-10-26,394.0
2018-10-27,396.0
2018-10-28,403.0
2018-10-29,397.0
2018-10-30,456.0
2018-10-31,422.0
2018-11-01,433.0
2018-11-02,391.0
2018-11-03,353.0
2018-11-04,238.0
2018-11-05,424.0
2018-11-06,411.0
2018-11-07,317.0
2018-11-08,452.0
2018-11-09,487.0
2018-11-10,430.0
2018-11-11,454.0
2018-11-12,437.0
2018-11-13,454.0
2018-11-14,361.0
2018-11-15,251.0
2018-11-16,302.0
2018-11-17,292.0
2018-11-18,330.0
2018-11-19,340.0
2018-11-20,367.0
2018-11-21,396.0
2018-11-22,317.0
2018-11-23,356.0
2018-11-24,296.0
2018-11-25,266.0
2018-11-26,349.0
2018-11-27,396.0
2018-11-28,363.0
2018-11-29,384.0
2018-11-30,365.0
2018-12-01,335.0
2018-12-02,329.0
2018-12-03,356.0
2018-12-04,394.0
2018-12-05,374.0
2018-12-06,385.0
2018-12-07,376.0
2018-12-08,366.0
2018-12-09,389.0
2018-12-10,431.0
2018-12-11,464.0
2018-12-12,443.0
2018-12-13,264.0
2018-12-14,248.0
2018-12-15,274.0
2018-12-16,295.0
2018-12-17,338.0
2018-12-18,370.0
2018-12-19,370.0
2018-12-20,423.0
2018-12-21,422.0
2018-12-22,468.0
2018-12-23,557.0
2018-12-24,577.0
2018-12-25,475.0
2018-12-26,405.0
2018-12-27,458.0
2018-12-28,413.0
2018-12-29,420.0
2018-12-30,484.0
2018-12-31,509.0
2019-01-01,475.0
2019-01-02,501.0
2019-01-03,537.0
2019-01-04,432.0
2019-01-05,440.0
2019-01-06,371.0
2019-01-07,331.0
2019-01-08,340.0
2019-01-09,321.0
2019-01-10,317.0
2019-01-11,401.0
2019-01-12,482.0
2019-01-13,464.0
2019-01-14,320.0
2019-01-15,248.0
2019-01-16,383.0
2019-01-17,515.0
2019-01-18,437.0
2019-01-19,411.0
2019-01-20,480.0
2019-01-21,413.0
2019-01-22,174.0
2019-01-23,186.0
2019-01-24,328.0
2019-01-25,188.0
2019-01-26,231.0
2019-01-27,275.0
2019-01-28,301.0
2019-01-29,297.0
2019-01-30,342.0
2019-01-31,397.0
2019-02-01,329.0
2019-02-02,338.0
2019-02-03,323.0
2019-02-04,301.0
2019-02-05,398.0
2019-02-06,380.0
2019-02-07,233.0
2019-02-08,136.0
2019-02-09,169.0
2019-02-10,277.0
2019-02-11,332.0
2019-02-12,357.0
2019-02-13,372.0
2019-02-14,350.0
2019-02-15,275.0
2019-02-16,288.0
2019-02-17,247.0
2019-02-18,278.0
2019-02-19,232.0
2019-02-20,305.0
2019-02-21,158.0
2019-02-22,191.0
2019-02-23,116.0
2019-02-24,169.0
2019-02-25,221.0
2019-02-26,144.0
2019-02-27,112.0
2019-02-28,198.0
2019-03-01,222.0
2019-03-02,227.0
2019-03-03,172.0
2019-03-04,217.0
2019-03-05,173.0
2019-03-06,189.0
2019-03-07,228.0
2019-03-08,220.0
2019-03-09,194.0
2019-03-10,157.0
2019-03-11,190.0
2019-03-12,149.0
2019-03-13,168.0
2019-03-14,281.0
2019-03-15,183.0
2019-03-16,143.0
2019-03-17,198.0
2019-03-18,221.0
2019-03-19,239.0
2019-03-20,234.0
2019-03-21,272.0
2019-03-22,141.0
2019-03-23,131.0
2019-03-24,126.0
2019-03-25,136.0
2019-03-26,162.0
2019-03-27,177.0
2019-03-28,245.0
2019-03-29,273.0
2019-03-30,252.0
2019-03-31,198.0
2019-04-01,153.0
2019-04-02,194.0
2019-04-03,208.0
2019-04-04,260.0
2019-04-05,284.0
2019-04-06,269.0
2019-04-07,315.0
2019-04-08,284.0
2019-04-09,240.0
2019-04-10,263.0
2019-04-11,196.0
2019-04-12,202.0
2019-04-13,175.0
2019-04-14,150.0
2019-04-15,163.0
2019-04-16,206.0
2019-04-17,102.0
2019-04-18,104.0
2019-04-19,151.0
2019-04-20,199.0
2019-04-21,225.0
2019-04-22,246.0
2019-04-23,257.0
2019-04-24,232.0
2019-04-25,251.0
2019-04-26,223.0
2019-04-27,248.0
2019-04-28,269.0
2019-04-29,256.0
2019-04-30,257.0
2019-05-01,285.0
2019-05-02,275.0
2019-05-03,202.0
2019-05-04,182.0
2019-05-05,231.0
2019-05-06,267.0
2019-05-07,310.0
2019-05-08,389.0
2019-05-09,390.0
2019-05-10,333.0
2019-05-11,266.0
2019-05-12,352.0
2019-05-13,376.0
2019-05-14,217.0
2019-05-15,194.0
2019-05-16,192.0
2019-05-17,257.0
2019-05-18,176.0
2019-05-19,168.0
2019-05-20,216.0
2019-05-21,206.0
2019-05-22,167.0
2019-05-23,228.0
2019-05-24,151.0
2019-05-25,125.0
2019-05-26,135.0
2019-05-27,163.0
2019-05-28,175.0
2019-05-29,191.0
2019-05-30,226.0
2019-05-31,266.0
2019-06-01,300.0
2019-06-02,222.0
2019-06-03,232.0
2019-06-04,212.0
2019-06-05,190.0
2019-06-06,209.0
2019-06-07,192.0
2019-06-08,184.0
2019-06-09,237.0
2019-06-10,230.0
2019-06-11,315.0
2019-06-12,280.0
2019-06-13,189.0
2019-06-14,167.0
2019-06-15,217.0
2019-06-16,205.0
2019-06-17,126.0
2019-06-18,119.0
2019-06-19,173.0
2019-06-20,175.0
2019-06-21,178.0
2019-06-22,185.0
2019-06-23,153.0
2019-06-24,118.0
2019-06-25,131.0
2019-06-26,161.0
2019-06-27,169.0
2019-06-28,207.0
2019-06-29,223.0
2019-06-30,234.0
2019-07-01,195.0
2019-07-02,202.0
2019-07-03,162.0
2019-07-04,111.0
2019-07-05,113.0
2019-07-06,99.0
2019-07-07,101.0
2019-07-08,129.0
2019-07-09,131.0
2019-07-10,150.0
2019-07-11,300.0
2019-07-12,294.0
2019-07-13,312.0
2019-07-14,243.0
2019-07-15,180.0
2019-07-16,117.0
2019-07-17,92.0
2019-07-18,98.0
2019-07-19,142.0
2019-07-20,137.0
2019-07-21,123.0
2019-07-22,124.0
2019-07-23,156.0
2019-07-24,165.0
2019-07-25,98.0
2019-07-26,94.0
2019-07-27,85.0
2019-07-28,83.0
2019-07-29,82.0
2019-07-30,90.0
2019-07-31,90.0
2019-08-01,98.0
2019-08-02,95.0
2019-08-03,104.0
2019-08-04,101.0
2019-08-05,108.0
2019-08-06,99.0
2019-08-07,104.0
2019-08-08,99.0
2019-08-09,89.0
2019-08-10,75.0
2019-08-11,83.0
2019-08-12,80.0
2019-08-13,85.0
2019-08-14,93.0
2019-08-15,93.0
2019-08-16,73.0
2019-08-17,67.0
2019-08-18,66.0
2019-08-19,99.0
2019-08-20,103.0
2019-08-21,107.0
2019-08-22,125.0
2019-08-23,130.0
2019-08-24,149.0
2019-08-25,107.0
2019-08-26,77.0
2019-08-27,114.0
2019-08-28,119.0
2019-08-29,103.0
2019-08-30,110.0
2019-08-31,123.0
2019-09-01,123.0
2019-09-02,105.0
2019-09-03,131.0
2019-09-04,165.0
2019-09-05,118.0
2019-09-06,96.0
2019-09-07,95.0
2019-09-08,99.0
2019-09-09,107.0
2019-09-10,139.0
2019-09-11,166.0
2019-09-12,158.0
2019-09-13,103.0
2019-09-14,85.0
2019-09-15,83.0
2019-09-16,111.0
2019-09-17,143.0
2019-09-18,117.0
2019-09-19,80.0
2019-09-20,96.0
2019-09-21,112.0
2019-09-22,86.0
2019-09-23,89.0
2019-09-24,103.0
2019-09-25,100.0
2019-09-26,87.0
2019-09-27,78.0
2019-09-28,78.0
2019-09-29,68.0
2019-09-30,75.0
2019-10-01,98.0
2019-10-02,105.0
2019-10-03,140.0
2019-10-04,113.0
2019-10-05,108.0
2019-10-06,127.0
2019-10-07,133.0
2019-10-08,123.0
2019-10-09,165.0
2019-10-10,208.0
2019-10-11,243.0
2019-10-12,235.0
2019-10-13,282.0
2019-10-14,285.0
2019-10-15,291.0
2019-10-16,320.0
2019-10-17,300.0
2019-10-18,265.0
2019-10-19,170.0
2019-10-20,242.0
2019-10-21,254.0
2019-10-22,243.0
2019-10-23,248.0
2019-10-24,335.0
2019-10-25,331.0
2019-10-26,315.0
2019-10-27,354.0
2019-10-28,417.0
2019-10-29,419.0
2019-10-30,452.0
2019-10-31,460.0
2019-11-01,591.0
2019-11-02,473.0
2019-11-03,659.0
2019-11-04,532.0
2019-11-05,385.0
2019-11-06,265.0
2019-11-07,296.0
2019-11-08,346.0
2019-11-09,321.0
2019-11-10,339.0
2019-11-11,376.0
2019-11-12,475.0
2019-11-13,532.0
2019-11-14,537.0
2019-11-15,595.0
2019-11-16,438.0
2019-11-17,273.0
2019-11-18,245.0
2019-11-19,251.0
2019-11-20,315.0
2019-11-21,375.0
2019-11-22,377.0
2019-11-23,334.0
2019-11-24,264.0
2019-11-25,269.0
2019-11-26,284.0
2019-11-27,166.0
2019-11-28,106.0
2019-11-29,89.0
2019-11-30,175.0
2019-12-01,257.0
2019-12-02,299.0
2019-12-03,302.0
2019-12-04,313.0
2019-12-05,389.0
2019-12-06,423.0
2019-12-07,382.0
2019-12-08,404.0
2019-12-09,371.0
2019-12-10,377.0
2019-12-11,430.0
2019-12-12,471.0
2019-12-13,322.0
2019-12-14,179.0
2019-12-15,205.0
2019-12-16,202.0
2019-12-17,178.0
2019-12-18,273.0
2019-12-19,354.0
2019-12-20,452.0
2019-12-21,441.0
2019-12-22,351.0
2019-12-23,321.0
2019-12-24,376.0
2019-12-25,384.0
2019-12-26,340.0
2019-12-27,372.0
2019-12-28,425.0
2019-12-29,455.0
2019-12-30,506.0
2019-12-31,417.0
2020-01-01,492.0
2020-01-02,485.0
2020-01-03,426.0
2020-01-04,366.0
2020-01-05,354.0
2020-01-06,335.0
2020-01-07,285.0
2020-01-08,281.0
2020-01-09,231.0
2020-01-10,255.0
2020-01-11,309.0
2020-01-12,352.0
2020-01-13,381.0
2020-01-14,314.0
2020-01-15,241.0
2020-01-16,286.0
2020-01-17,287.0
2020-01-18,262.0
2020-01-19,290.0
2020-01-20,282.0
2020-01-21,359.0
2020-01-22,378.0
2020-01-23,273.0
2020-01-24,155.0
2020-01-25,251.0
2020-01-26,349.0
2020-01-27,365.0
2020-01-28,302.0
2020-01-29,218.0
2020-01-30,195.0
2020-01-31,203.0
2020-02-01,244.0
2020-02-02,254.0
2020-02-03,297.0
2020-02-04,336.0
2020-02-05,344.0
2020-02-06,277.0
2020-02-07,307.0
2020-02-08,315.0
2020-02-09,310.0
2020-02-10,328.0
2020-02-11,347.0
2020-02-12,343.0
2020-02-13,279.0
2020-02-14,186.0
2020-02-15,174.0
2020-02-16,254.0
2020-02-17,323.0
2020-02-18,292.0
2020-02-19,300.0
2020-02-20,253.0
2020-02-21,170.0
2020-02-22,104.0
2020-02-23,221.0
2020-02-24,169.0
2020-02-25,244.0
2020-02-26,303.0
2020-02-27,270.0
2020-02-28,214.0
2020-02-29,144.0
2020-03-01,105.0
2020-03-02,192.0
2020-03-03,226.0
2020-03-04,200.0
2020-03-05,112.0
2020-03-06,82.0
2020-03-07,77.0
2020-03-08,156.0
2020-03-09,138.0
2020-03-10,186.0
2020-03-11,128.0
2020-03-12,125.0
2020-03-13,170.0
2020-03-14,131.0
2020-03-15,124.0
2020-03-16,148.0
2020-03-17,164.0
2020-03-18,162.0
2020-03-19,191.0
2020-03-20,209.0
2020-03-21,205.0
2020-03-22,198.0
2020-03-23,127.0
2020-03-24,124.0
2020-03-25,92.0
2020-03-26,93.0
2020-03-27,76.0
2020-03-28,51.0
2020-03-29,64.0
2020-03-30,74.0
2020-03-31,81.0
2020-04-01,80.0
2020-04-02,78.0
2020-04-03,84.0
2020-04-04,90.0
2020-04-05,103.0
2020-04-06,134.0
2020-04-07,100.0
2020-04-08,91.0
2020-04-09,89.0
2020-04-10,111.0
2020-04-11,126.0
2020-04-12,102.0
2020-04-13,119.0
2020-04-14,134.0
2020-04-15,152.0
2020-04-16,172.0
2020-04-17,123.0
2020-04-18,102.0
2020-04-19,95.0
2020-04-20,115.0
2020-04-21,102.0
2020-04-22,122.0
2020-04-23,129.0
2020-04-24,143.0
2020-04-25,121.0
2020-04-26,119.0
2020-04-27,98.0
2020-04-28,105.0
2020-04-29,123.0
2020-04-30,128.0
2020-05-01,140.0
2020-05-02,127.0
2020-05-03,110.0
2020-05-04,92.0
2020-05-05,117.0
2020-05-06,139.0
2020-05-07,140.0
2020-05-08,138.0
2020-05-09,142.0
2020-05-10,127.0
2020-05-11,113.0
2020-05-12,122.0
2020-05-13,132.0
2020-05-14,154.0
2020-05-15,125.0
2020-05-16,175.0
2020-05-17,202.0
2020-05-18,222.0
2020-05-19,238.0
2020-05-20,196.0
2020-05-21,149.0
2020-05-22,199.0
2020-05-23,202.0
2020-05-24,174.0
2020-05-25,157.0
2020-05-26,153.0
2020-05-27,156.0
2020-05-28,174.0
2020-05-29,129.0
2020-05-30,84.0
2020-05-31,80.0
2020-06-01,100.0
2020-06-02,123.0
2020-06-03,123.0
2020-06-04,144.0
2020-06-05,126.0
2020-06-06,102.0
2020-06-07,104.0
2020-06-08,112.0
2020-06-09,138.0
2020-06-10,154.0
2020-06-11,142.0
2020-06-12,152.0
2020-06-13,132.0
2020-06-14,147.0
2020-06-15,130.0
2020-06-16,126.0
2020-06-17,110.0
2020-06-18,107.0
2020-06-19,132.0
2020-06-20,158.0
2020-06-21,105.0
2020-06-22,104.0
2020-06-23,85.0
2020-06-24,71.0
2020-06-25,86.0
2020-06-26,104.0
2020-06-27,112.0
2020-06-28,196.0
2020-06-29,233.0
2020-06-30,114.0
2020-07-01,101.0
