Date,AQI
2019-06-11,50.0
2019-06-12,51.0
2019-06-13,50.0
2019-06-14,59.0
2019-06-15,69.0
2019-06-16,63.0
2019-06-17,61.0
2019-06-18,70.0
2019-06-19,74.0
2019-06-20,67.0
2019-06-21,64.0
2019-06-22,67.0
2019-06-23,66.0
2019-06-24,65.0
2019-06-25,65.0
2019-06-26,74.0
2019-06-27,72.0
2019-06-28,72.0
2019-06-29,79.0
2019-06-30,68.0
2019-07-01,65.0
2019-07-02,70.0
2019-07-03,64.0
2019-07-04,65.0
2019-07-05,63.0
2019-07-06,62.0
2019-07-07,69.0
2019-07-08,58.0
2019-07-09,64.0
2019-07-10,68.0
2019-07-11,86.0
2019-07-12,71.0
2019-07-13,62.0
2019-07-14,63.0
2019-07-15,65.0
2019-07-16,65.0
2019-07-17,69.0
2019-07-18,73.0
2019-07-19,66.0
2019-07-20,48.0
2019-07-21,64.0
2019-07-22,57.0
2019-07-23,56.0
2019-07-24,60.0
2019-07-25,64.0
2019-07-26,62.0
2019-07-27,55.0
2019-07-28,62.0
2019-07-29,64.0
2019-07-30,58.0
2019-07-31,58.0
2019-08-01,61.0
2019-08-02,59.0
2019-08-03,56.0
2019-08-04,60.0
2019-08-05,53.0
2019-08-06,48.0
2019-08-07,57.0
2019-08-08,53.0
2019-08-09,55.0
2019-08-10,49.0
2019-08-11,50.0
2019-08-12,52.0
2019-08-13,68.0
2019-08-14,70.0
2019-08-15,59.0
2019-08-16,51.0
2019-08-17,61.0
2019-08-18,67.0
2019-08-19,65.0
2019-08-20,74.0
2019-08-21,73.0
2019-08-22,68.0
2019-08-23,65.0
2019-08-24,57.0
2019-08-25,68.0
2019-08-26,63.0
2019-08-27,61.0
2019-08-28,52.0
2019-08-29,49.0
2019-08-30,53.0
2019-08-31,63.0
2019-09-01,61.0
2019-09-02,48.0
2019-09-03,51.0
2019-09-04,51.0
2019-09-05,56.0
2019-09-06,64.0
2019-09-07,63.0
2019-09-08,62.0
2019-09-09,63.0
2019-09-10,67.0
2019-09-11,62.0
2019-09-12,68.0
2019-09-13,67.0
2019-09-14,70.0
2019-09-15,69.0
2019-09-16,67.0
2019-09-17,120.0
2019-09-18,92.0
2019-09-19,82.0
2019-09-20,67.0
2019-09-21,74.0
2019-09-22,81.0
2019-09-23,91.0
2019-09-24,100.0
2019-09-25,81.0
2019-09-26,64.0
2019-09-27,83.0
2019-09-28,99.0
2019-09-29,93.0
2019-09-30,73.0
2019-10-01,88.0
2019-10-02,92.0
2019-10-03,95.0
2019-10-04,104.0
2019-10-05,107.0
2019-10-06,85.0
2019-10-07,88.0
2019-10-08,92.0
2019-10-09,89.0
2019-10-10,146.0
2019-10-11,95.0
2019-10-12,90.0
2019-10-13,72.0
2019-10-14,73.0
2019-10-15,79.0
2019-10-16,71.0
2019-10-17,75.0
2019-10-18,69.0
2019-10-19,71.0
2019-10-20,56.0
2019-10-21,69.0
2019-10-22,69.0
2019-10-23,66.0
2019-10-24,62.0
2019-10-25,65.0
2019-10-26,59.0
2019-10-27,74.0
2019-10-28,88.0
2019-10-29,80.0
2019-10-30,78.0
2019-10-31,68.0
2019-11-01,84.0
2019-11-02,77.0
2019-11-03,89.0
2019-11-04,95.0
2019-11-05,139.0
2019-11-06,169.0
2019-11-07,174.0
2019-11-08,159.0
2019-11-09,116.0
2019-11-10,96.0
2019-11-11,124.0
2019-11-12,96.0
2019-11-13,83.0
2019-11-14,80.0
2019-11-15,77.0
2019-11-16,82.0
2019-11-17,76.0
2019-11-18,72.0
2019-11-19,74.0
2019-11-20,77.0
2019-11-21,86.0
2019-11-22,96.0
2019-11-23,90.0
2019-11-24,79.0
2019-11-25,83.0
2019-11-26,88.0
2019-11-27,89.0
2019-11-28,86.0
2019-11-29,75.0
2019-11-30,75.0
2019-12-01,65.0
2019-12-02,70.0
2019-12-03,76.0
2019-12-04,86.0
2019-12-05,87.0
2019-12-06,103.0
2019-12-07,89.0
2019-12-08,68.0
2019-12-09,70.0
2019-12-10,74.0
2019-12-11,73.0
2019-12-12,77.0
2019-12-13,74.0
2019-12-14,74.0
2019-12-15,68.0
2019-12-16,69.0
2019-12-17,69.0
2019-12-18,82.0
2019-12-19,85.0
2019-12-20,91.0
2019-12-21,95.0
2019-12-22,88.0
2019-12-23,92.0
2019-12-24,89.0
2019-12-25,76.0
2019-12-26,95.0
2019-12-27,98.0
2019-12-28,82.0
2019-12-29,80.0
2019-12-30,93.0
2019-12-31,97.0
2020-01-01,82.0
2020-01-02,81.0
2020-01-03,85.0
2020-01-04,95.0
2020-01-05,118.0
2020-01-06,81.0
2020-01-07,75.0
2020-01-08,93.0
2020-01-09,101.0
2020-01-10,94.0
2020-01-11,78.0
2020-01-12,79.0
2020-01-13,106.0
2020-01-14,121.0
2020-01-15,111.0
2020-01-16,114.0
2020-01-17,106.0
2020-01-18,86.0
2020-01-19,66.0
2020-01-20,81.0
2020-01-21,90.0
2020-01-22,87.0
2020-01-23,82.0
2020-01-24,108.0
2020-01-25,100.0
2020-01-26,97.0
2020-01-27,98.0
2020-01-28,102.0
2020-01-29,115.0
2020-01-30,112.0
2020-01-31,111.0
2020-02-01,102.0
2020-02-02,94.0
2020-02-03,79.0
2020-02-04,82.0
2020-02-05,86.0
2020-02-06,96.0
2020-02-07,96.0
2020-02-08,105.0
2020-02-09,101.0
2020-02-10,103.0
2020-02-11,87.0
2020-02-12,80.0
2020-02-13,84.0
2020-02-14,111.0
2020-02-15,128.0
2020-02-16,120.0
2020-02-17,99.0
2020-02-18,103.0
2020-02-19,101.0
2020-02-20,94.0
2020-02-21,90.0
2020-02-22,78.0
2020-02-23,81.0
2020-02-24,82.0
2020-02-25,107.0
2020-02-26,104.0
2020-02-27,112.0
2020-02-28,98.0
2020-02-29,95.0
2020-03-01,101.0
2020-03-02,103.0
2020-03-03,137.0
2020-03-04,131.0
2020-03-05,117.0
2020-03-06,100.0
2020-03-07,93.0
2020-03-08,91.0
2020-03-09,99.0
2020-03-10,93.0
2020-03-11,95.0
2020-03-12,97.0
2020-03-13,90.0
2020-03-14,86.0
2020-03-15,88.0
2020-03-16,79.0
2020-03-17,77.0
2020-03-18,78.0
2020-03-19,91.0
2020-03-20,100.0
2020-03-21,103.0
2020-03-22,99.0
2020-03-23,85.0
2020-03-24,106.0
2020-03-25,70.0
2020-03-26,61.0
2020-03-27,67.0
2020-03-28,70.0
2020-03-29,66.0
2020-03-30,72.0
2020-03-31,68.0
2020-04-01,64.0
2020-04-02,70.0
2020-04-03,82.0
2020-04-04,74.0
2020-04-05,77.0
2020-04-06,65.0
2020-04-07,62.0
2020-04-08,67.0
2020-04-09,65.0
2020-04-10,76.0
2020-04-11,70.0
2020-04-12,64.0
2020-04-13,72.0
2020-04-14,72.0
2020-04-15,74.0
2020-04-16,66.0
2020-04-17,74.0
2020-04-18,94.0
2020-04-19,67.0
2020-04-20,53.0
2020-04-21,65.0
2020-04-22,71.0
2020-04-23,63.0
2020-04-24,69.0
2020-04-25,66.0
2020-04-26,61.0
2020-04-27,59.0
2020-04-28,71.0
2020-04-29,62.0
2020-04-30,61.0
2020-05-01,74.0
2020-05-02,72.0
2020-05-03,71.0
2020-05-04,79.0
2020-05-05,91.0
2020-05-06,85.0
2020-05-07,82.0
2020-05-08,73.0
2020-05-09,76.0
2020-05-10,78.0
2020-05-11,77.0
2020-05-12,82.0
2020-05-13,66.0
2020-05-14,66.0
2020-05-15,73.0
2020-05-16,74.0
2020-05-17,70.0
2020-05-18,68.0
2020-05-19,72.0
2020-05-20,79.0
2020-05-21,70.0
2020-05-22,68.0
2020-05-23,72.0
2020-05-24,66.0
2020-05-25,70.0
2020-05-26,66.0
2020-05-27,75.0
2020-05-28,74.0
2020-05-29,66.0
2020-05-30,72.0
2020-05-31,61.0
2020-06-01,49.0
2020-06-02,40.0
2020-06-03,42.0
2020-06-04,43.0
2020-06-05,55.0
2020-06-06,55.0
2020-06-07,55.0
2020-06-08,55.0
2020-06-09,58.0
2020-06-10,70.0
2020-06-11,59.0
2020-06-12,49.0
2020-06-13,50.0
2020-06-14,49.0
2020-06-15,47.0
2020-06-16,55.0
2020-06-17,57.0
2020-06-18,65.0
2020-06-19,65.0
2020-06-20,56.0
2020-06-21,52.0
2020-06-22,49.0
2020-06-23,56.0
2020-06-24,63.0
2020-06-25,63.0
2020-06-26,58.0
2020-06-27,51.0
2020-06-28,61.0
2020-06-29,65.0
2020-06-30,63.0
2020-07-01,43.0
